FIPS	State	County	Variable	age_adjusted_premature_mortality
38037	North Dakota	Grant	age_adjusted_premature_mortality	259.5
38039	North Dakota	Griggs	age_adjusted_premature_mortality	273.4
38041	North Dakota	Hettinger	age_adjusted_premature_mortality	210.1
38043	North Dakota	Kidder	age_adjusted_premature_mortality	303.6
38045	North Dakota	LaMoure	age_adjusted_premature_mortality	319.2
38047	North Dakota	Logan	age_adjusted_premature_mortality	
38049	North Dakota	McHenry	age_adjusted_premature_mortality	340.9
38051	North Dakota	McIntosh	age_adjusted_premature_mortality	324.1
38053	North Dakota	McKenzie	age_adjusted_premature_mortality	419.4
38055	North Dakota	McLean	age_adjusted_premature_mortality	322
38057	North Dakota	Mercer	age_adjusted_premature_mortality	264.9
38059	North Dakota	Morton	age_adjusted_premature_mortality	320.4
38061	North Dakota	Mountrail	age_adjusted_premature_mortality	452.5
38063	North Dakota	Nelson	age_adjusted_premature_mortality	326.5
38065	North Dakota	Oliver	age_adjusted_premature_mortality	
38067	North Dakota	Pembina	age_adjusted_premature_mortality	297.5
38069	North Dakota	Pierce	age_adjusted_premature_mortality	318.4
38071	North Dakota	Ramsey	age_adjusted_premature_mortality	369.7
38073	North Dakota	Ransom	age_adjusted_premature_mortality	333
38075	North Dakota	Renville	age_adjusted_premature_mortality	376.2
38077	North Dakota	Richland	age_adjusted_premature_mortality	323.7
38079	North Dakota	Rolette	age_adjusted_premature_mortality	663.5
38081	North Dakota	Sargent	age_adjusted_premature_mortality	295
38083	North Dakota	Sheridan	age_adjusted_premature_mortality	
38085	North Dakota	Sioux	age_adjusted_premature_mortality	1010.1
38087	North Dakota	Slope	age_adjusted_premature_mortality	
38089	North Dakota	Stark	age_adjusted_premature_mortality	294.3
38091	North Dakota	Steele	age_adjusted_premature_mortality	
38093	North Dakota	Stutsman	age_adjusted_premature_mortality	348
38095	North Dakota	Towner	age_adjusted_premature_mortality	261.2
38097	North Dakota	Traill	age_adjusted_premature_mortality	279.1
38099	North Dakota	Walsh	age_adjusted_premature_mortality	297
38101	North Dakota	Ward	age_adjusted_premature_mortality	316.2
38103	North Dakota	Wells	age_adjusted_premature_mortality	278.8
38105	North Dakota	Williams	age_adjusted_premature_mortality	339.1
39001	Ohio	Adams	age_adjusted_premature_mortality	527.3
39003	Ohio	Allen	age_adjusted_premature_mortality	373.6
39005	Ohio	Ashland	age_adjusted_premature_mortality	362.6
39007	Ohio	Ashtabula	age_adjusted_premature_mortality	422.9
39009	Ohio	Athens	age_adjusted_premature_mortality	438.9
39011	Ohio	Auglaize	age_adjusted_premature_mortality	331.7
39013	Ohio	Belmont	age_adjusted_premature_mortality	396.6
39015	Ohio	Brown	age_adjusted_premature_mortality	454.7
39017	Ohio	Butler	age_adjusted_premature_mortality	368.9
39019	Ohio	Carroll	age_adjusted_premature_mortality	348.3
39021	Ohio	Champaign	age_adjusted_premature_mortality	388.2
39023	Ohio	Clark	age_adjusted_premature_mortality	446.7
39025	Ohio	Clermont	age_adjusted_premature_mortality	361.7
39027	Ohio	Clinton	age_adjusted_premature_mortality	439.9
39029	Ohio	Columbiana	age_adjusted_premature_mortality	386.3
39031	Ohio	Coshocton	age_adjusted_premature_mortality	371.7
39033	Ohio	Crawford	age_adjusted_premature_mortality	394.2
39035	Ohio	Cuyahoga	age_adjusted_premature_mortality	393.2
39037	Ohio	Darke	age_adjusted_premature_mortality	338.2
39039	Ohio	Defiance	age_adjusted_premature_mortality	347.3
39041	Ohio	Delaware	age_adjusted_premature_mortality	246.7
39043	Ohio	Erie	age_adjusted_premature_mortality	361.6
39045	Ohio	Fairfield	age_adjusted_premature_mortality	329.5
39047	Ohio	Fayette	age_adjusted_premature_mortality	476
39049	Ohio	Franklin	age_adjusted_premature_mortality	400.2
39051	Ohio	Fulton	age_adjusted_premature_mortality	318.3
39053	Ohio	Gallia	age_adjusted_premature_mortality	423.3
39055	Ohio	Geauga	age_adjusted_premature_mortality	237.1
39057	Ohio	Greene	age_adjusted_premature_mortality	316.7
39059	Ohio	Guernsey	age_adjusted_premature_mortality	425.3
39061	Ohio	Hamilton	age_adjusted_premature_mortality	401
39063	Ohio	Hancock	age_adjusted_premature_mortality	310.8
39065	Ohio	Hardin	age_adjusted_premature_mortality	420.2
39067	Ohio	Harrison	age_adjusted_premature_mortality	430.4
39069	Ohio	Henry	age_adjusted_premature_mortality	319.5
39071	Ohio	Highland	age_adjusted_premature_mortality	464.3
39073	Ohio	Hocking	age_adjusted_premature_mortality	383
39075	Ohio	Holmes	age_adjusted_premature_mortality	313.7
39077	Ohio	Huron	age_adjusted_premature_mortality	361.5
39079	Ohio	Jackson	age_adjusted_premature_mortality	536.4
39081	Ohio	Jefferson	age_adjusted_premature_mortality	481.3
39083	Ohio	Knox	age_adjusted_premature_mortality	388.4
39085	Ohio	Lake	age_adjusted_premature_mortality	323.3
39087	Ohio	Lawrence	age_adjusted_premature_mortality	460.7
39089	Ohio	Licking	age_adjusted_premature_mortality	360.8
39091	Ohio	Logan	age_adjusted_premature_mortality	411
39093	Ohio	Lorain	age_adjusted_premature_mortality	334.5
39095	Ohio	Lucas	age_adjusted_premature_mortality	417
39097	Ohio	Madison	age_adjusted_premature_mortality	395.6
39099	Ohio	Mahoning	age_adjusted_premature_mortality	412.1
39101	Ohio	Marion	age_adjusted_premature_mortality	406.8
39103	Ohio	Medina	age_adjusted_premature_mortality	269.7
39105	Ohio	Meigs	age_adjusted_premature_mortality	477.5
39107	Ohio	Mercer	age_adjusted_premature_mortality	299.8
39109	Ohio	Miami	age_adjusted_premature_mortality	341.9
39111	Ohio	Monroe	age_adjusted_premature_mortality	374.7
39113	Ohio	Montgomery	age_adjusted_premature_mortality	429.6
39115	Ohio	Morgan	age_adjusted_premature_mortality	395.2
39117	Ohio	Morrow	age_adjusted_premature_mortality	368.5
39119	Ohio	Muskingum	age_adjusted_premature_mortality	432
39121	Ohio	Noble	age_adjusted_premature_mortality	275
39123	Ohio	Ottawa	age_adjusted_premature_mortality	315.2
39125	Ohio	Paulding	age_adjusted_premature_mortality	395.7
39127	Ohio	Perry	age_adjusted_premature_mortality	419.4
39129	Ohio	Pickaway	age_adjusted_premature_mortality	405.7
39131	Ohio	Pike	age_adjusted_premature_mortality	509
39133	Ohio	Portage	age_adjusted_premature_mortality	323.9
39135	Ohio	Preble	age_adjusted_premature_mortality	386.1
39137	Ohio	Putnam	age_adjusted_premature_mortality	286.3
39139	Ohio	Richland	age_adjusted_premature_mortality	379.2
39141	Ohio	Ross	age_adjusted_premature_mortality	453.2
39143	Ohio	Sandusky	age_adjusted_premature_mortality	375
39145	Ohio	Scioto	age_adjusted_premature_mortality	544.6
39147	Ohio	Seneca	age_adjusted_premature_mortality	337.2
39149	Ohio	Shelby	age_adjusted_premature_mortality	340.8
39151	Ohio	Stark	age_adjusted_premature_mortality	351.9
39153	Ohio	Summit	age_adjusted_premature_mortality	370.7
39155	Ohio	Trumbull	age_adjusted_premature_mortality	397.8
39157	Ohio	Tuscarawas	age_adjusted_premature_mortality	330.9
39159	Ohio	Union	age_adjusted_premature_mortality	324.4
39161	Ohio	Van Wert	age_adjusted_premature_mortality	317.2
39163	Ohio	Vinton	age_adjusted_premature_mortality	465.9
39165	Ohio	Warren	age_adjusted_premature_mortality	299
39167	Ohio	Washington	age_adjusted_premature_mortality	382
39169	Ohio	Wayne	age_adjusted_premature_mortality	329.4
39171	Ohio	Williams	age_adjusted_premature_mortality	327
39173	Ohio	Wood	age_adjusted_premature_mortality	302.6
39175	Ohio	Wyandot	age_adjusted_premature_mortality	366.6
40001	Oklahoma	Adair	age_adjusted_premature_mortality	529
40003	Oklahoma	Alfalfa	age_adjusted_premature_mortality	376.6
40005	Oklahoma	Atoka	age_adjusted_premature_mortality	395.7
40007	Oklahoma	Beaver	age_adjusted_premature_mortality	419.9
40009	Oklahoma	Beckham	age_adjusted_premature_mortality	565
40011	Oklahoma	Blaine	age_adjusted_premature_mortality	465.8
40013	Oklahoma	Bryan	age_adjusted_premature_mortality	456.3
40015	Oklahoma	Caddo	age_adjusted_premature_mortality	527.3
40017	Oklahoma	Canadian	age_adjusted_premature_mortality	338.2
40019	Oklahoma	Carter	age_adjusted_premature_mortality	578.4
40021	Oklahoma	Cherokee	age_adjusted_premature_mortality	458.6
40023	Oklahoma	Choctaw	age_adjusted_premature_mortality	584.3
40025	Oklahoma	Cimarron	age_adjusted_premature_mortality	405.3
40027	Oklahoma	Cleveland	age_adjusted_premature_mortality	346.5
40029	Oklahoma	Coal	age_adjusted_premature_mortality	691.2
40031	Oklahoma	Comanche	age_adjusted_premature_mortality	442.4
40033	Oklahoma	Cotton	age_adjusted_premature_mortality	527.1
40035	Oklahoma	Craig	age_adjusted_premature_mortality	558
40037	Oklahoma	Creek	age_adjusted_premature_mortality	520.4
40039	Oklahoma	Custer	age_adjusted_premature_mortality	476
40041	Oklahoma	Delaware	age_adjusted_premature_mortality	431.5
40043	Oklahoma	Dewey	age_adjusted_premature_mortality	488.2
40045	Oklahoma	Ellis	age_adjusted_premature_mortality	440.7
40047	Oklahoma	Garfield	age_adjusted_premature_mortality	465.6
40049	Oklahoma	Garvin	age_adjusted_premature_mortality	586.5
40051	Oklahoma	Grady	age_adjusted_premature_mortality	425.7
40053	Oklahoma	Grant	age_adjusted_premature_mortality	399.9
40055	Oklahoma	Greer	age_adjusted_premature_mortality	441.6
40057	Oklahoma	Harmon	age_adjusted_premature_mortality	502.9
40059	Oklahoma	Harper	age_adjusted_premature_mortality	532.9
40061	Oklahoma	Haskell	age_adjusted_premature_mortality	542.5
40063	Oklahoma	Hughes	age_adjusted_premature_mortality	592.8
40065	Oklahoma	Jackson	age_adjusted_premature_mortality	436
40067	Oklahoma	Jefferson	age_adjusted_premature_mortality	562.4
40069	Oklahoma	Johnston	age_adjusted_premature_mortality	643.5
40071	Oklahoma	Kay	age_adjusted_premature_mortality	514.8
40073	Oklahoma	Kingfisher	age_adjusted_premature_mortality	363.3
40075	Oklahoma	Kiowa	age_adjusted_premature_mortality	629.2
40077	Oklahoma	Latimer	age_adjusted_premature_mortality	418.2
40079	Oklahoma	Le Flore	age_adjusted_premature_mortality	565.9
40081	Oklahoma	Lincoln	age_adjusted_premature_mortality	452.7
40083	Oklahoma	Logan	age_adjusted_premature_mortality	360
40085	Oklahoma	Love	age_adjusted_premature_mortality	516.9
40087	Oklahoma	McClain	age_adjusted_premature_mortality	393.9
40089	Oklahoma	McCurtain	age_adjusted_premature_mortality	604.5
40091	Oklahoma	McIntosh	age_adjusted_premature_mortality	587.4
40093	Oklahoma	Major	age_adjusted_premature_mortality	404.8
40095	Oklahoma	Marshall	age_adjusted_premature_mortality	429.9
40097	Oklahoma	Mayes	age_adjusted_premature_mortality	496.5
40099	Oklahoma	Murray	age_adjusted_premature_mortality	546.8
40101	Oklahoma	Muskogee	age_adjusted_premature_mortality	565.1
40103	Oklahoma	Noble	age_adjusted_premature_mortality	375.2
40105	Oklahoma	Nowata	age_adjusted_premature_mortality	436.6
40107	Oklahoma	Okfuskee	age_adjusted_premature_mortality	584.5
40109	Oklahoma	Oklahoma	age_adjusted_premature_mortality	449.7
40111	Oklahoma	Okmulgee	age_adjusted_premature_mortality	555.7
40113	Oklahoma	Osage	age_adjusted_premature_mortality	441.4
40115	Oklahoma	Ottawa	age_adjusted_premature_mortality	569.7
40117	Oklahoma	Pawnee	age_adjusted_premature_mortality	563.9
40119	Oklahoma	Payne	age_adjusted_premature_mortality	374
40121	Oklahoma	Pittsburg	age_adjusted_premature_mortality	512.2
40123	Oklahoma	Pontotoc	age_adjusted_premature_mortality	568.8
40125	Oklahoma	Pottawatomie	age_adjusted_premature_mortality	489.7
40127	Oklahoma	Pushmataha	age_adjusted_premature_mortality	608.2
40129	Oklahoma	Roger Mills	age_adjusted_premature_mortality	446.7
40131	Oklahoma	Rogers	age_adjusted_premature_mortality	361.1
40133	Oklahoma	Seminole	age_adjusted_premature_mortality	629.8
40135	Oklahoma	Sequoyah	age_adjusted_premature_mortality	547.7
40137	Oklahoma	Stephens	age_adjusted_premature_mortality	496.5
40139	Oklahoma	Texas	age_adjusted_premature_mortality	390.4
40141	Oklahoma	Tillman	age_adjusted_premature_mortality	466.5
40143	Oklahoma	Tulsa	age_adjusted_premature_mortality	435.4
40145	Oklahoma	Wagoner	age_adjusted_premature_mortality	383.2
40147	Oklahoma	Washington	age_adjusted_premature_mortality	399.6
40149	Oklahoma	Washita	age_adjusted_premature_mortality	503
40151	Oklahoma	Woods	age_adjusted_premature_mortality	420
40153	Oklahoma	Woodward	age_adjusted_premature_mortality	504.7
41001	Oregon	Baker	age_adjusted_premature_mortality	420.2
41003	Oregon	Benton	age_adjusted_premature_mortality	213.7
41005	Oregon	Clackamas	age_adjusted_premature_mortality	268.5
41007	Oregon	Clatsop	age_adjusted_premature_mortality	338.2
41009	Oregon	Columbia	age_adjusted_premature_mortality	328.8
41011	Oregon	Coos	age_adjusted_premature_mortality	420.1
41013	Oregon	Crook	age_adjusted_premature_mortality	321.3
41015	Oregon	Curry	age_adjusted_premature_mortality	419.7
41017	Oregon	Deschutes	age_adjusted_premature_mortality	274
41019	Oregon	Douglas	age_adjusted_premature_mortality	372.3
41021	Oregon	Gilliam	age_adjusted_premature_mortality	
41023	Oregon	Grant	age_adjusted_premature_mortality	265.8
41025	Oregon	Harney	age_adjusted_premature_mortality	354.2
41027	Oregon	Hood River	age_adjusted_premature_mortality	262.7
41029	Oregon	Jackson	age_adjusted_premature_mortality	317.8
41031	Oregon	Jefferson	age_adjusted_premature_mortality	419.4
41033	Oregon	Josephine	age_adjusted_premature_mortality	390.6
41035	Oregon	Klamath	age_adjusted_premature_mortality	410.2
41037	Oregon	Lake	age_adjusted_premature_mortality	379.9
41039	Oregon	Lane	age_adjusted_premature_mortality	324.6
41041	Oregon	Lincoln	age_adjusted_premature_mortality	387.5
41043	Oregon	Linn	age_adjusted_premature_mortality	353.1
41045	Oregon	Malheur	age_adjusted_premature_mortality	343.4
41047	Oregon	Marion	age_adjusted_premature_mortality	343.7
41049	Oregon	Morrow	age_adjusted_premature_mortality	362
41051	Oregon	Multnomah	age_adjusted_premature_mortality	339.9
41053	Oregon	Polk	age_adjusted_premature_mortality	302.4
41055	Oregon	Sherman	age_adjusted_premature_mortality	396.6
41057	Oregon	Tillamook	age_adjusted_premature_mortality	339.2
41059	Oregon	Umatilla	age_adjusted_premature_mortality	397.4
41061	Oregon	Union	age_adjusted_premature_mortality	345.3
41063	Oregon	Wallowa	age_adjusted_premature_mortality	281.7
41065	Oregon	Wasco	age_adjusted_premature_mortality	369.7
41067	Oregon	Washington	age_adjusted_premature_mortality	241
41069	Oregon	Wheeler	age_adjusted_premature_mortality	366
41071	Oregon	Yamhill	age_adjusted_premature_mortality	289.9
42001	Pennsylvania	Adams	age_adjusted_premature_mortality	304.6
42003	Pennsylvania	Allegheny	age_adjusted_premature_mortality	363.8
42005	Pennsylvania	Armstrong	age_adjusted_premature_mortality	363.1
42007	Pennsylvania	Beaver	age_adjusted_premature_mortality	368.1
42009	Pennsylvania	Bedford	age_adjusted_premature_mortality	332.8
42011	Pennsylvania	Berks	age_adjusted_premature_mortality	308.7
42013	Pennsylvania	Blair	age_adjusted_premature_mortality	383.5
42015	Pennsylvania	Bradford	age_adjusted_premature_mortality	377
42017	Pennsylvania	Bucks	age_adjusted_premature_mortality	284.8
42019	Pennsylvania	Butler	age_adjusted_premature_mortality	302.5
42021	Pennsylvania	Cambria	age_adjusted_premature_mortality	383.9
42023	Pennsylvania	Cameron	age_adjusted_premature_mortality	366.9
42025	Pennsylvania	Carbon	age_adjusted_premature_mortality	375.7
42027	Pennsylvania	Centre	age_adjusted_premature_mortality	257.3
42029	Pennsylvania	Chester	age_adjusted_premature_mortality	255.7
42031	Pennsylvania	Clarion	age_adjusted_premature_mortality	359.5
42033	Pennsylvania	Clearfield	age_adjusted_premature_mortality	369.9
42035	Pennsylvania	Clinton	age_adjusted_premature_mortality	347.4
42037	Pennsylvania	Columbia	age_adjusted_premature_mortality	371.2
42039	Pennsylvania	Crawford	age_adjusted_premature_mortality	366.1
42041	Pennsylvania	Cumberland	age_adjusted_premature_mortality	273.9
42043	Pennsylvania	Dauphin	age_adjusted_premature_mortality	363.9
42045	Pennsylvania	Delaware	age_adjusted_premature_mortality	365.3
42047	Pennsylvania	Elk	age_adjusted_premature_mortality	326
42049	Pennsylvania	Erie	age_adjusted_premature_mortality	351.7
42051	Pennsylvania	Fayette	age_adjusted_premature_mortality	450.3
42053	Pennsylvania	Forest	age_adjusted_premature_mortality	434.9
42055	Pennsylvania	Franklin	age_adjusted_premature_mortality	312.6
42057	Pennsylvania	Fulton	age_adjusted_premature_mortality	347.9
42059	Pennsylvania	Greene	age_adjusted_premature_mortality	439.9
42061	Pennsylvania	Huntingdon	age_adjusted_premature_mortality	331.4
42063	Pennsylvania	Indiana	age_adjusted_premature_mortality	340.8
42065	Pennsylvania	Jefferson	age_adjusted_premature_mortality	398.4
42067	Pennsylvania	Juniata	age_adjusted_premature_mortality	337.5
42069	Pennsylvania	Lackawanna	age_adjusted_premature_mortality	388.4
42071	Pennsylvania	Lancaster	age_adjusted_premature_mortality	290.6
