FIPS	State	County	Variable	infant_mortality_rate
40037	Oklahoma	Creek	infant_mortality_rate	932.3
40039	Oklahoma	Custer	infant_mortality_rate	741.1
40041	Oklahoma	Delaware	infant_mortality_rate	749.2
40043	Oklahoma	Dewey	infant_mortality_rate	
40045	Oklahoma	Ellis	infant_mortality_rate	
40047	Oklahoma	Garfield	infant_mortality_rate	1140.8
40049	Oklahoma	Garvin	infant_mortality_rate	601.2
40051	Oklahoma	Grady	infant_mortality_rate	662.8
40053	Oklahoma	Grant	infant_mortality_rate	
40055	Oklahoma	Greer	infant_mortality_rate	
40057	Oklahoma	Harmon	infant_mortality_rate	
40059	Oklahoma	Harper	infant_mortality_rate	
40061	Oklahoma	Haskell	infant_mortality_rate	
40063	Oklahoma	Hughes	infant_mortality_rate	
40065	Oklahoma	Jackson	infant_mortality_rate	825.6
40067	Oklahoma	Jefferson	infant_mortality_rate	
40069	Oklahoma	Johnston	infant_mortality_rate	
40071	Oklahoma	Kay	infant_mortality_rate	580.6
40073	Oklahoma	Kingfisher	infant_mortality_rate	
40075	Oklahoma	Kiowa	infant_mortality_rate	
40077	Oklahoma	Latimer	infant_mortality_rate	
40079	Oklahoma	Le Flore	infant_mortality_rate	739.9
40081	Oklahoma	Lincoln	infant_mortality_rate	841.5
40083	Oklahoma	Logan	infant_mortality_rate	654.3
40085	Oklahoma	Love	infant_mortality_rate	
40087	Oklahoma	McClain	infant_mortality_rate	1068.3
40089	Oklahoma	McCurtain	infant_mortality_rate	880.1
40091	Oklahoma	McIntosh	infant_mortality_rate	1609.7
40093	Oklahoma	Major	infant_mortality_rate	
40095	Oklahoma	Marshall	infant_mortality_rate	
40097	Oklahoma	Mayes	infant_mortality_rate	710.4
40099	Oklahoma	Murray	infant_mortality_rate	
40101	Oklahoma	Muskogee	infant_mortality_rate	857.5
40103	Oklahoma	Noble	infant_mortality_rate	1519
40105	Oklahoma	Nowata	infant_mortality_rate	
40107	Oklahoma	Okfuskee	infant_mortality_rate	
40109	Oklahoma	Oklahoma	infant_mortality_rate	864.8
40111	Oklahoma	Okmulgee	infant_mortality_rate	831
40113	Oklahoma	Osage	infant_mortality_rate	554.2
40115	Oklahoma	Ottawa	infant_mortality_rate	796.2
40117	Oklahoma	Pawnee	infant_mortality_rate	
40119	Oklahoma	Payne	infant_mortality_rate	491.2
40121	Oklahoma	Pittsburg	infant_mortality_rate	857.1
40123	Oklahoma	Pontotoc	infant_mortality_rate	1094.3
40125	Oklahoma	Pottawatomie	infant_mortality_rate	925
40127	Oklahoma	Pushmataha	infant_mortality_rate	
40129	Oklahoma	Roger Mills	infant_mortality_rate	
40131	Oklahoma	Rogers	infant_mortality_rate	751.7
40133	Oklahoma	Seminole	infant_mortality_rate	1000
40135	Oklahoma	Sequoyah	infant_mortality_rate	862.7
40137	Oklahoma	Stephens	infant_mortality_rate	955.4
40139	Oklahoma	Texas	infant_mortality_rate	788.6
40141	Oklahoma	Tillman	infant_mortality_rate	
40143	Oklahoma	Tulsa	infant_mortality_rate	863.5
40145	Oklahoma	Wagoner	infant_mortality_rate	413.8
40147	Oklahoma	Washington	infant_mortality_rate	811.5
40149	Oklahoma	Washita	infant_mortality_rate	
40151	Oklahoma	Woods	infant_mortality_rate	
40153	Oklahoma	Woodward	infant_mortality_rate	815.8
41001	Oregon	Baker	infant_mortality_rate	1501.9
41003	Oregon	Benton	infant_mortality_rate	
41005	Oregon	Clackamas	infant_mortality_rate	414.3
41007	Oregon	Clatsop	infant_mortality_rate	561
41009	Oregon	Columbia	infant_mortality_rate	506.5
41011	Oregon	Coos	infant_mortality_rate	375
41013	Oregon	Crook	infant_mortality_rate	
41015	Oregon	Curry	infant_mortality_rate	
41017	Oregon	Deschutes	infant_mortality_rate	431.9
41019	Oregon	Douglas	infant_mortality_rate	617.2
41021	Oregon	Gilliam	infant_mortality_rate	
41023	Oregon	Grant	infant_mortality_rate	
41025	Oregon	Harney	infant_mortality_rate	
41027	Oregon	Hood River	infant_mortality_rate	
41029	Oregon	Jackson	infant_mortality_rate	469.9
41031	Oregon	Jefferson	infant_mortality_rate	843.9
41033	Oregon	Josephine	infant_mortality_rate	678.4
41035	Oregon	Klamath	infant_mortality_rate	768.6
41037	Oregon	Lake	infant_mortality_rate	
41039	Oregon	Lane	infant_mortality_rate	601.1
41041	Oregon	Lincoln	infant_mortality_rate	
41043	Oregon	Linn	infant_mortality_rate	659.4
41045	Oregon	Malheur	infant_mortality_rate	
41047	Oregon	Marion	infant_mortality_rate	633
41049	Oregon	Morrow	infant_mortality_rate	
41051	Oregon	Multnomah	infant_mortality_rate	592.2
41053	Oregon	Polk	infant_mortality_rate	373.8
41055	Oregon	Sherman	infant_mortality_rate	
41057	Oregon	Tillamook	infant_mortality_rate	849.9
41059	Oregon	Umatilla	infant_mortality_rate	626.8
41061	Oregon	Union	infant_mortality_rate	648.1
41063	Oregon	Wallowa	infant_mortality_rate	
41065	Oregon	Wasco	infant_mortality_rate	598.1
41067	Oregon	Washington	infant_mortality_rate	427.3
41069	Oregon	Wheeler	infant_mortality_rate	
41071	Oregon	Yamhill	infant_mortality_rate	565.3
42001	Pennsylvania	Adams	infant_mortality_rate	676.8
42003	Pennsylvania	Allegheny	infant_mortality_rate	801.9
42005	Pennsylvania	Armstrong	infant_mortality_rate	557.3
42007	Pennsylvania	Beaver	infant_mortality_rate	544.2
42009	Pennsylvania	Bedford	infant_mortality_rate	438.9
42011	Pennsylvania	Berks	infant_mortality_rate	778.2
42013	Pennsylvania	Blair	infant_mortality_rate	586.6
42015	Pennsylvania	Bradford	infant_mortality_rate	802.8
42017	Pennsylvania	Bucks	infant_mortality_rate	476.7
42019	Pennsylvania	Butler	infant_mortality_rate	489.7
42021	Pennsylvania	Cambria	infant_mortality_rate	690.1
42023	Pennsylvania	Cameron	infant_mortality_rate	
42025	Pennsylvania	Carbon	infant_mortality_rate	605.9
42027	Pennsylvania	Centre	infant_mortality_rate	643.4
42029	Pennsylvania	Chester	infant_mortality_rate	546.6
42031	Pennsylvania	Clarion	infant_mortality_rate	647.8
42033	Pennsylvania	Clearfield	infant_mortality_rate	577
42035	Pennsylvania	Clinton	infant_mortality_rate	443.9
42037	Pennsylvania	Columbia	infant_mortality_rate	650.2
42039	Pennsylvania	Crawford	infant_mortality_rate	663.3
42041	Pennsylvania	Cumberland	infant_mortality_rate	529.6
42043	Pennsylvania	Dauphin	infant_mortality_rate	802
42045	Pennsylvania	Delaware	infant_mortality_rate	789.8
42047	Pennsylvania	Elk	infant_mortality_rate	705.1
42049	Pennsylvania	Erie	infant_mortality_rate	923.4
42051	Pennsylvania	Fayette	infant_mortality_rate	863.3
42053	Pennsylvania	Forest	infant_mortality_rate	
42055	Pennsylvania	Franklin	infant_mortality_rate	640.5
42057	Pennsylvania	Fulton	infant_mortality_rate	
42059	Pennsylvania	Greene	infant_mortality_rate	763.7
42061	Pennsylvania	Huntingdon	infant_mortality_rate	556.2
42063	Pennsylvania	Indiana	infant_mortality_rate	624.7
42065	Pennsylvania	Jefferson	infant_mortality_rate	732.3
42067	Pennsylvania	Juniata	infant_mortality_rate	
42069	Pennsylvania	Lackawanna	infant_mortality_rate	733.8
42071	Pennsylvania	Lancaster	infant_mortality_rate	740.3
42073	Pennsylvania	Lawrence	infant_mortality_rate	767.7
42075	Pennsylvania	Lebanon	infant_mortality_rate	681.2
42077	Pennsylvania	Lehigh	infant_mortality_rate	800.9
42079	Pennsylvania	Luzerne	infant_mortality_rate	676.3
42081	Pennsylvania	Lycoming	infant_mortality_rate	750.1
42083	Pennsylvania	McKean	infant_mortality_rate	682.3
42085	Pennsylvania	Mercer	infant_mortality_rate	606.7
42087	Pennsylvania	Mifflin	infant_mortality_rate	958.6
42089	Pennsylvania	Monroe	infant_mortality_rate	555.1
42091	Pennsylvania	Montgomery	infant_mortality_rate	526.8
42093	Pennsylvania	Montour	infant_mortality_rate	2007.6
42095	Pennsylvania	Northampton	infant_mortality_rate	685
42097	Pennsylvania	Northumberland	infant_mortality_rate	446
42099	Pennsylvania	Perry	infant_mortality_rate	456
42101	Pennsylvania	Philadelphia	infant_mortality_rate	1254.7
42103	Pennsylvania	Pike	infant_mortality_rate	
42105	Pennsylvania	Potter	infant_mortality_rate	
42107	Pennsylvania	Schuylkill	infant_mortality_rate	527.8
42109	Pennsylvania	Snyder	infant_mortality_rate	456.4
42111	Pennsylvania	Somerset	infant_mortality_rate	541.3
42113	Pennsylvania	Sullivan	infant_mortality_rate	
42115	Pennsylvania	Susquehanna	infant_mortality_rate	630.5
42117	Pennsylvania	Tioga	infant_mortality_rate	427
42119	Pennsylvania	Union	infant_mortality_rate	682.1
42121	Pennsylvania	Venango	infant_mortality_rate	552.3
42123	Pennsylvania	Warren	infant_mortality_rate	828.1
42125	Pennsylvania	Washington	infant_mortality_rate	670.6
42127	Pennsylvania	Wayne	infant_mortality_rate	
42129	Pennsylvania	Westmoreland	infant_mortality_rate	643.6
42131	Pennsylvania	Wyoming	infant_mortality_rate	766.6
42133	Pennsylvania	York	infant_mortality_rate	625.9
44001	Rhode Island	Bristol	infant_mortality_rate	
44003	Rhode Island	Kent	infant_mortality_rate	592.7
44005	Rhode Island	Newport	infant_mortality_rate	363.1
44007	Rhode Island	Providence	infant_mortality_rate	757.4
44009	Rhode Island	Washington	infant_mortality_rate	603.3
45001	South Carolina	Abbeville	infant_mortality_rate	1239.9
45003	South Carolina	Aiken	infant_mortality_rate	652.9
45005	South Carolina	Allendale	infant_mortality_rate	2264.8
45007	South Carolina	Anderson	infant_mortality_rate	690.8
45009	South Carolina	Bamberg	infant_mortality_rate	
45011	South Carolina	Barnwell	infant_mortality_rate	699.3
45013	South Carolina	Beaufort	infant_mortality_rate	545
45015	South Carolina	Berkeley	infant_mortality_rate	710
45017	South Carolina	Calhoun	infant_mortality_rate	
45019	South Carolina	Charleston	infant_mortality_rate	931.7
45021	South Carolina	Cherokee	infant_mortality_rate	902.3
45023	South Carolina	Chester	infant_mortality_rate	618.1
45025	South Carolina	Chesterfield	infant_mortality_rate	1313.3
45027	South Carolina	Clarendon	infant_mortality_rate	481.5
45029	South Carolina	Colleton	infant_mortality_rate	861.1
45031	South Carolina	Darlington	infant_mortality_rate	1057.3
45033	South Carolina	Dillon	infant_mortality_rate	468.5
45035	South Carolina	Dorchester	infant_mortality_rate	475.8
45037	South Carolina	Edgefield	infant_mortality_rate	
45039	South Carolina	Fairfield	infant_mortality_rate	
45041	South Carolina	Florence	infant_mortality_rate	1237.2
45043	South Carolina	Georgetown	infant_mortality_rate	1037.6
45045	South Carolina	Greenville	infant_mortality_rate	722
45047	South Carolina	Greenwood	infant_mortality_rate	1022.3
45049	South Carolina	Hampton	infant_mortality_rate	802.3
45051	South Carolina	Horry	infant_mortality_rate	906.5
45053	South Carolina	Jasper	infant_mortality_rate	620.5
45055	South Carolina	Kershaw	infant_mortality_rate	667.2
45057	South Carolina	Lancaster	infant_mortality_rate	722.2
45059	South Carolina	Laurens	infant_mortality_rate	990.7
45061	South Carolina	Lee	infant_mortality_rate	
45063	South Carolina	Lexington	infant_mortality_rate	610
45065	South Carolina	McCormick	infant_mortality_rate	
45067	South Carolina	Marion	infant_mortality_rate	1744.6
45069	South Carolina	Marlboro	infant_mortality_rate	924.4
45071	South Carolina	Newberry	infant_mortality_rate	551.8
45073	South Carolina	Oconee	infant_mortality_rate	611.5
45075	South Carolina	Orangeburg	infant_mortality_rate	1524.2
45077	South Carolina	Pickens	infant_mortality_rate	537.9
45079	South Carolina	Richland	infant_mortality_rate	647.5
45081	South Carolina	Saluda	infant_mortality_rate	915
45083	South Carolina	Spartanburg	infant_mortality_rate	781.4
45085	South Carolina	Sumter	infant_mortality_rate	808.8
45087	South Carolina	Union	infant_mortality_rate	852.9
45089	South Carolina	Williamsburg	infant_mortality_rate	1634.5
45091	South Carolina	York	infant_mortality_rate	783.4
46003	South Dakota	Aurora	infant_mortality_rate	
46005	South Dakota	Beadle	infant_mortality_rate	835.4
46007	South Dakota	Bennett	infant_mortality_rate	
46009	South Dakota	Bon Homme	infant_mortality_rate	
46011	South Dakota	Brookings	infant_mortality_rate	659.3
46013	South Dakota	Brown	infant_mortality_rate	528.9
46015	South Dakota	Brule	infant_mortality_rate	
46017	South Dakota	Buffalo	infant_mortality_rate	
46019	South Dakota	Butte	infant_mortality_rate	
46021	South Dakota	Campbell	infant_mortality_rate	
46023	South Dakota	Charles Mix	infant_mortality_rate	
46025	South Dakota	Clark	infant_mortality_rate	
46027	South Dakota	Clay	infant_mortality_rate	
46029	South Dakota	Codington	infant_mortality_rate	
46031	South Dakota	Corson	infant_mortality_rate	
46033	South Dakota	Custer	infant_mortality_rate	
46035	South Dakota	Davison	infant_mortality_rate	
46037	South Dakota	Day	infant_mortality_rate	
46039	South Dakota	Deuel	infant_mortality_rate	
46041	South Dakota	Dewey	infant_mortality_rate	
46043	South Dakota	Douglas	infant_mortality_rate	
46045	South Dakota	Edmunds	infant_mortality_rate	
46047	South Dakota	Fall River	infant_mortality_rate	
46049	South Dakota	Faulk	infant_mortality_rate	
46051	South Dakota	Grant	infant_mortality_rate	
46053	South Dakota	Gregory	infant_mortality_rate	
46055	South Dakota	Haakon	infant_mortality_rate	
46057	South Dakota	Hamlin	infant_mortality_rate	
46059	South Dakota	Hand	infant_mortality_rate	
46061	South Dakota	Hanson	infant_mortality_rate	
46063	South Dakota	Harding	infant_mortality_rate	
46065	South Dakota	Hughes	infant_mortality_rate	
46067	South Dakota	Hutchinson	infant_mortality_rate	
46069	South Dakota	Hyde	infant_mortality_rate	
46071	South Dakota	Jackson	infant_mortality_rate	
46073	South Dakota	Jerauld	infant_mortality_rate	
46075	South Dakota	Jones	infant_mortality_rate	
46077	South Dakota	Kingsbury	infant_mortality_rate	
46079	South Dakota	Lake	infant_mortality_rate	
46081	South Dakota	Lawrence	infant_mortality_rate	
46083	South Dakota	Lincoln	infant_mortality_rate	443.2
46085	South Dakota	Lyman	infant_mortality_rate	
46087	South Dakota	McCook	infant_mortality_rate	
46089	South Dakota	McPherson	infant_mortality_rate	
46091	South Dakota	Marshall	infant_mortality_rate	
46093	South Dakota	Meade	infant_mortality_rate	759.5
46095	South Dakota	Mellette	infant_mortality_rate	
46097	South Dakota	Miner	infant_mortality_rate	
46099	South Dakota	Minnehaha	infant_mortality_rate	763.5
46101	South Dakota	Moody	infant_mortality_rate	
46103	South Dakota	Pennington	infant_mortality_rate	733.2
46105	South Dakota	Perkins	infant_mortality_rate	
46107	South Dakota	Potter	infant_mortality_rate	
46109	South Dakota	Roberts	infant_mortality_rate	1585.2
46111	South Dakota	Sanborn	infant_mortality_rate	
46113	South Dakota	Shannon	infant_mortality_rate	1660.9
46115	South Dakota	Spink	infant_mortality_rate	
46117	South Dakota	Stanley	infant_mortality_rate	
46119	South Dakota	Sully	infant_mortality_rate	
46121	South Dakota	Todd	infant_mortality_rate	1517.5
46123	South Dakota	Tripp	infant_mortality_rate	
46125	South Dakota	Turner	infant_mortality_rate	
46127	South Dakota	Union	infant_mortality_rate	
46129	South Dakota	Walworth	infant_mortality_rate	
46135	South Dakota	Yankton	infant_mortality_rate	
46137	South Dakota	Ziebach	infant_mortality_rate	
47001	Tennessee	Anderson	infant_mortality_rate	674.7
47003	Tennessee	Bedford	infant_mortality_rate	834.3
47005	Tennessee	Benton	infant_mortality_rate	
47007	Tennessee	Bledsoe	infant_mortality_rate	
47009	Tennessee	Blount	infant_mortality_rate	617.9
47011	Tennessee	Bradley	infant_mortality_rate	533.2
47013	Tennessee	Campbell	infant_mortality_rate	473.5
47015	Tennessee	Cannon	infant_mortality_rate	
47017	Tennessee	Carroll	infant_mortality_rate	851.8
47019	Tennessee	Carter	infant_mortality_rate	958
47021	Tennessee	Cheatham	infant_mortality_rate	607.9
47023	Tennessee	Chester	infant_mortality_rate	
47025	Tennessee	Claiborne	infant_mortality_rate	924.2
47027	Tennessee	Clay	infant_mortality_rate	
47029	Tennessee	Cocke	infant_mortality_rate	770
47031	Tennessee	Coffee	infant_mortality_rate	691.9
47033	Tennessee	Crockett	infant_mortality_rate	1158.7
47035	Tennessee	Cumberland	infant_mortality_rate	712.8
47037	Tennessee	Davidson	infant_mortality_rate	846.2
47039	Tennessee	Decatur	infant_mortality_rate	
47041	Tennessee	DeKalb	infant_mortality_rate	915.1
47043	Tennessee	Dickson	infant_mortality_rate	924.8
47045	Tennessee	Dyer	infant_mortality_rate	1296.2
47047	Tennessee	Fayette	infant_mortality_rate	574.5
47049	Tennessee	Fentress	infant_mortality_rate	
47051	Tennessee	Franklin	infant_mortality_rate	606.9
47053	Tennessee	Gibson	infant_mortality_rate	789.2
47055	Tennessee	Giles	infant_mortality_rate	
47057	Tennessee	Grainger	infant_mortality_rate	
47059	Tennessee	Greene	infant_mortality_rate	438.1
47061	Tennessee	Grundy	infant_mortality_rate	
47063	Tennessee	Hamblen	infant_mortality_rate	621.1
47065	Tennessee	Hamilton	infant_mortality_rate	1041.1
47067	Tennessee	Hancock	infant_mortality_rate	
47069	Tennessee	Hardeman	infant_mortality_rate	
47071	Tennessee	Hardin	infant_mortality_rate	864.6
47073	Tennessee	Hawkins	infant_mortality_rate	628.1
47075	Tennessee	Haywood	infant_mortality_rate	1612.9
47077	Tennessee	Henderson	infant_mortality_rate	680.3
47079	Tennessee	Henry	infant_mortality_rate	935.1
47081	Tennessee	Hickman	infant_mortality_rate	1297.8
47083	Tennessee	Houston	infant_mortality_rate	
47085	Tennessee	Humphreys	infant_mortality_rate	
47087	Tennessee	Jackson	infant_mortality_rate	
47089	Tennessee	Jefferson	infant_mortality_rate	866.7
47091	Tennessee	Johnson	infant_mortality_rate	
47093	Tennessee	Knox	infant_mortality_rate	620.5
47095	Tennessee	Lake	infant_mortality_rate	
47097	Tennessee	Lauderdale	infant_mortality_rate	1396.3
47099	Tennessee	Lawrence	infant_mortality_rate	619.3
47101	Tennessee	Lewis	infant_mortality_rate	
47103	Tennessee	Lincoln	infant_mortality_rate	905.6
47105	Tennessee	Loudon	infant_mortality_rate	
47107	Tennessee	McMinn	infant_mortality_rate	555
47109	Tennessee	McNairy	infant_mortality_rate	741.2
47111	Tennessee	Macon	infant_mortality_rate	
47113	Tennessee	Madison	infant_mortality_rate	930.2
47115	Tennessee	Marion	infant_mortality_rate	955.2
47117	Tennessee	Marshall	infant_mortality_rate	1446.2
47119	Tennessee	Maury	infant_mortality_rate	851.6
47121	Tennessee	Meigs	infant_mortality_rate	
47123	Tennessee	Monroe	infant_mortality_rate	679.5
47125	Tennessee	Montgomery	infant_mortality_rate	788.3
47127	Tennessee	Moore	infant_mortality_rate	
47129	Tennessee	Morgan	infant_mortality_rate	
47131	Tennessee	Obion	infant_mortality_rate	1193.5
47133	Tennessee	Overton	infant_mortality_rate	
47135	Tennessee	Perry	infant_mortality_rate	
47137	Tennessee	Pickett	infant_mortality_rate	
47139	Tennessee	Polk	infant_mortality_rate	1169.6
47141	Tennessee	Putnam	infant_mortality_rate	601.7
47143	Tennessee	Rhea	infant_mortality_rate	926.9
47145	Tennessee	Roane	infant_mortality_rate	834
47147	Tennessee	Robertson	infant_mortality_rate	621
47149	Tennessee	Rutherford	infant_mortality_rate	617.6
47151	Tennessee	Scott	infant_mortality_rate	723.2
47153	Tennessee	Sequatchie	infant_mortality_rate	
47155	Tennessee	Sevier	infant_mortality_rate	770.1
47157	Tennessee	Shelby	infant_mortality_rate	1340.8
47159	Tennessee	Smith	infant_mortality_rate	
47161	Tennessee	Stewart	infant_mortality_rate	
47163	Tennessee	Sullivan	infant_mortality_rate	853.6
47165	Tennessee	Sumner	infant_mortality_rate	659.3
47167	Tennessee	Tipton	infant_mortality_rate	673
47169	Tennessee	Trousdale	infant_mortality_rate	
47171	Tennessee	Unicoi	infant_mortality_rate	
47173	Tennessee	Union	infant_mortality_rate	
47175	Tennessee	Van Buren	infant_mortality_rate	
47177	Tennessee	Warren	infant_mortality_rate	694.7
47179	Tennessee	Washington	infant_mortality_rate	910.6
47181	Tennessee	Wayne	infant_mortality_rate	
47183	Tennessee	Weakley	infant_mortality_rate	697.9
47185	Tennessee	White	infant_mortality_rate	
47187	Tennessee	Williamson	infant_mortality_rate	263.9
47189	Tennessee	Wilson	infant_mortality_rate	552.7
48001	Texas	Anderson	infant_mortality_rate	588
48003	Texas	Andrews	infant_mortality_rate	995
48005	Texas	Angelina	infant_mortality_rate	560.7
48007	Texas	Aransas	infant_mortality_rate	
48009	Texas	Archer	infant_mortality_rate	
48011	Texas	Armstrong	infant_mortality_rate	
48013	Texas	Atascosa	infant_mortality_rate	430.5
48015	Texas	Austin	infant_mortality_rate	761
48017	Texas	Bailey	infant_mortality_rate	
48019	Texas	Bandera	infant_mortality_rate	
48021	Texas	Bastrop	infant_mortality_rate	631.1
48023	Texas	Baylor	infant_mortality_rate	
48025	Texas	Bee	infant_mortality_rate	574.7
48027	Texas	Bell	infant_mortality_rate	821.3
48029	Texas	Bexar	infant_mortality_rate	648.1
48031	Texas	Blanco	infant_mortality_rate	
48033	Texas	Borden	infant_mortality_rate	
48035	Texas	Bosque	infant_mortality_rate	
48037	Texas	Bowie	infant_mortality_rate	532.1
48039	Texas	Brazoria	infant_mortality_rate	556.1
48041	Texas	Brazos	infant_mortality_rate	532.6
48043	Texas	Brewster	infant_mortality_rate	
48045	Texas	Briscoe	infant_mortality_rate	
48047	Texas	Brooks	infant_mortality_rate	
48049	Texas	Brown	infant_mortality_rate	987.5
48051	Texas	Burleson	infant_mortality_rate	
48053	Texas	Burnet	infant_mortality_rate	433.4
48055	Texas	Caldwell	infant_mortality_rate	400.3
48057	Texas	Calhoun	infant_mortality_rate	737.6
48059	Texas	Callahan	infant_mortality_rate	
48061	Texas	Cameron	infant_mortality_rate	614.4
48063	Texas	Camp	infant_mortality_rate	
48065	Texas	Carson	infant_mortality_rate	
48067	Texas	Cass	infant_mortality_rate	
48069	Texas	Castro	infant_mortality_rate	
48071	Texas	Chambers	infant_mortality_rate	463.9
48073	Texas	Cherokee	infant_mortality_rate	647.8
48075	Texas	Childress	infant_mortality_rate	
48077	Texas	Clay	infant_mortality_rate	
48079	Texas	Cochran	infant_mortality_rate	
48081	Texas	Coke	infant_mortality_rate	
48083	Texas	Coleman	infant_mortality_rate	
48085	Texas	Collin	infant_mortality_rate	456.4
48087	Texas	Collingsworth	infant_mortality_rate	
48089	Texas	Colorado	infant_mortality_rate	
48091	Texas	Comal	infant_mortality_rate	641.7
48093	Texas	Comanche	infant_mortality_rate	
48095	Texas	Concho	infant_mortality_rate	
48097	Texas	Cooke	infant_mortality_rate	603.1
48099	Texas	Coryell	infant_mortality_rate	523.7
48101	Texas	Cottle	infant_mortality_rate	
48103	Texas	Crane	infant_mortality_rate	
48105	Texas	Crockett	infant_mortality_rate	
48107	Texas	Crosby	infant_mortality_rate	
48109	Texas	Culberson	infant_mortality_rate	
48111	Texas	Dallam	infant_mortality_rate	
48113	Texas	Dallas	infant_mortality_rate	804.9
48115	Texas	Dawson	infant_mortality_rate	
48117	Texas	Deaf Smith	infant_mortality_rate	979.3
48119	Texas	Delta	infant_mortality_rate	
48121	Texas	Denton	infant_mortality_rate	467.4
48123	Texas	DeWitt	infant_mortality_rate	
48125	Texas	Dickens	infant_mortality_rate	
48127	Texas	Dimmit	infant_mortality_rate	
48129	Texas	Donley	infant_mortality_rate	
48131	Texas	Duval	infant_mortality_rate	
48133	Texas	Eastland	infant_mortality_rate	868.1
48135	Texas	Ector	infant_mortality_rate	673.9
48137	Texas	Edwards	infant_mortality_rate	
48139	Texas	Ellis	infant_mortality_rate	635.5
48141	Texas	El Paso	infant_mortality_rate	491.5
48143	Texas	Erath	infant_mortality_rate	539.6
48145	Texas	Falls	infant_mortality_rate	982.1
48147	Texas	Fannin	infant_mortality_rate	591.4
48149	Texas	Fayette	infant_mortality_rate	872.1
48151	Texas	Fisher	infant_mortality_rate	
48153	Texas	Floyd	infant_mortality_rate	
48155	Texas	Foard	infant_mortality_rate	
48157	Texas	Fort Bend	infant_mortality_rate	459
48159	Texas	Franklin	infant_mortality_rate	
48161	Texas	Freestone	infant_mortality_rate	
48163	Texas	Frio	infant_mortality_rate	
48165	Texas	Gaines	infant_mortality_rate	579.3
48167	Texas	Galveston	infant_mortality_rate	569.1
48169	Texas	Garza	infant_mortality_rate	
48171	Texas	Gillespie	infant_mortality_rate	
48173	Texas	Glasscock	infant_mortality_rate	
48175	Texas	Goliad	infant_mortality_rate	
48177	Texas	Gonzales	infant_mortality_rate	872.5
48179	Texas	Gray	infant_mortality_rate	1235.3
48181	Texas	Grayson	infant_mortality_rate	496.2
48183	Texas	Gregg	infant_mortality_rate	808.2
48185	Texas	Grimes	infant_mortality_rate	
48187	Texas	Guadalupe	infant_mortality_rate	468.4
48189	Texas	Hale	infant_mortality_rate	539.1
48191	Texas	Hall	infant_mortality_rate	
48193	Texas	Hamilton	infant_mortality_rate	
48195	Texas	Hansford	infant_mortality_rate	
48197	Texas	Hardeman	infant_mortality_rate	
48199	Texas	Hardin	infant_mortality_rate	512
48201	Texas	Harris	infant_mortality_rate	643
48203	Texas	Harrison	infant_mortality_rate	683.7
48205	Texas	Hartley	infant_mortality_rate	
48207	Texas	Haskell	infant_mortality_rate	
48209	Texas	Hays	infant_mortality_rate	487.8
48211	Texas	Hemphill	infant_mortality_rate	
48213	Texas	Henderson	infant_mortality_rate	728.7
48215	Texas	Hidalgo	infant_mortality_rate	573.3
48217	Texas	Hill	infant_mortality_rate	1210.9
48219	Texas	Hockley	infant_mortality_rate	
48221	Texas	Hood	infant_mortality_rate	727.5
48223	Texas	Hopkins	infant_mortality_rate	
48225	Texas	Houston	infant_mortality_rate	
48227	Texas	Howard	infant_mortality_rate	930.9
48229	Texas	Hudspeth	infant_mortality_rate	
48231	Texas	Hunt	infant_mortality_rate	871.2
48233	Texas	Hutchinson	infant_mortality_rate	1017.2
48235	Texas	Irion	infant_mortality_rate	
48237	Texas	Jack	infant_mortality_rate	
48239	Texas	Jackson	infant_mortality_rate	
48241	Texas	Jasper	infant_mortality_rate	748.6
48243	Texas	Jeff Davis	infant_mortality_rate	
48245	Texas	Jefferson	infant_mortality_rate	731.3
48247	Texas	Jim Hogg	infant_mortality_rate	
48249	Texas	Jim Wells	infant_mortality_rate	664.5
48251	Texas	Johnson	infant_mortality_rate	775.8
48253	Texas	Jones	infant_mortality_rate	
48255	Texas	Karnes	infant_mortality_rate	
48257	Texas	Kaufman	infant_mortality_rate	565.4
48259	Texas	Kendall	infant_mortality_rate	
48261	Texas	Kenedy	infant_mortality_rate	
48263	Texas	Kent	infant_mortality_rate	
48265	Texas	Kerr	infant_mortality_rate	520.4
48267	Texas	Kimble	infant_mortality_rate	
48269	Texas	King	infant_mortality_rate	
48271	Texas	Kinney	infant_mortality_rate	
48273	Texas	Kleberg	infant_mortality_rate	
48275	Texas	Knox	infant_mortality_rate	
48277	Texas	Lamar	infant_mortality_rate	419.8
48279	Texas	Lamb	infant_mortality_rate	
48281	Texas	Lampasas	infant_mortality_rate	
48283	Texas	La Salle	infant_mortality_rate	
48285	Texas	Lavaca	infant_mortality_rate	
48287	Texas	Lee	infant_mortality_rate	
48289	Texas	Leon	infant_mortality_rate	
48291	Texas	Liberty	infant_mortality_rate	641.4
48293	Texas	Limestone	infant_mortality_rate	
48295	Texas	Lipscomb	infant_mortality_rate	
48297	Texas	Live Oak	infant_mortality_rate	
48299	Texas	Llano	infant_mortality_rate	
48301	Texas	Loving	infant_mortality_rate	
48303	Texas	Lubbock	infant_mortality_rate	599.5
48305	Texas	Lynn	infant_mortality_rate	
48307	Texas	McCulloch	infant_mortality_rate	
48309	Texas	McLennan	infant_mortality_rate	816.5
48311	Texas	McMullen	infant_mortality_rate	
