FIPS	State	County	Variable	pcnt_mammography
40001	Oklahoma	Adair	pcnt_mammography	48.2
40003	Oklahoma	Alfalfa	pcnt_mammography	65.4
40005	Oklahoma	Atoka	pcnt_mammography	39.5
40007	Oklahoma	Beaver	pcnt_mammography	45.3
40009	Oklahoma	Beckham	pcnt_mammography	51.6
40011	Oklahoma	Blaine	pcnt_mammography	49.6
40013	Oklahoma	Bryan	pcnt_mammography	52.7
40015	Oklahoma	Caddo	pcnt_mammography	52.7
40017	Oklahoma	Canadian	pcnt_mammography	61.0
40019	Oklahoma	Carter	pcnt_mammography	51.7
40021	Oklahoma	Cherokee	pcnt_mammography	53.3
40023	Oklahoma	Choctaw	pcnt_mammography	47.5
40025	Oklahoma	Cimarron	pcnt_mammography	44.4
40027	Oklahoma	Cleveland	pcnt_mammography	62.9
40029	Oklahoma	Coal	pcnt_mammography	43.6
40031	Oklahoma	Comanche	pcnt_mammography	60.1
40033	Oklahoma	Cotton	pcnt_mammography	54.0
40035	Oklahoma	Craig	pcnt_mammography	57.9
40037	Oklahoma	Creek	pcnt_mammography	48.7
40039	Oklahoma	Custer	pcnt_mammography	54.5
40041	Oklahoma	Delaware	pcnt_mammography	58.9
40043	Oklahoma	Dewey	pcnt_mammography	65.3
40045	Oklahoma	Ellis	pcnt_mammography	56.6
40047	Oklahoma	Garfield	pcnt_mammography	61.6
40049	Oklahoma	Garvin	pcnt_mammography	55.3
40051	Oklahoma	Grady	pcnt_mammography	62.4
40053	Oklahoma	Grant	pcnt_mammography	60.7
40055	Oklahoma	Greer	pcnt_mammography	58.9
40057	Oklahoma	Harmon	pcnt_mammography	
40059	Oklahoma	Harper	pcnt_mammography	64.9
40061	Oklahoma	Haskell	pcnt_mammography	49.2
40063	Oklahoma	Hughes	pcnt_mammography	59.0
40065	Oklahoma	Jackson	pcnt_mammography	63.0
40067	Oklahoma	Jefferson	pcnt_mammography	42.2
40069	Oklahoma	Johnston	pcnt_mammography	47.9
40071	Oklahoma	Kay	pcnt_mammography	55.7
40073	Oklahoma	Kingfisher	pcnt_mammography	56.3
40075	Oklahoma	Kiowa	pcnt_mammography	63.7
40077	Oklahoma	Latimer	pcnt_mammography	47.5
40079	Oklahoma	Le Flore	pcnt_mammography	52.7
40081	Oklahoma	Lincoln	pcnt_mammography	49.8
40083	Oklahoma	Logan	pcnt_mammography	62.5
40085	Oklahoma	Love	pcnt_mammography	44.4
40087	Oklahoma	McClain	pcnt_mammography	60.9
40089	Oklahoma	McCurtain	pcnt_mammography	55.9
40091	Oklahoma	McIntosh	pcnt_mammography	59.6
40093	Oklahoma	Major	pcnt_mammography	62.4
40095	Oklahoma	Marshall	pcnt_mammography	52.9
40097	Oklahoma	Mayes	pcnt_mammography	54.6
40099	Oklahoma	Murray	pcnt_mammography	47.5
40101	Oklahoma	Muskogee	pcnt_mammography	60.7
40103	Oklahoma	Noble	pcnt_mammography	71.1
40105	Oklahoma	Nowata	pcnt_mammography	51.2
40107	Oklahoma	Okfuskee	pcnt_mammography	48.7
40109	Oklahoma	Oklahoma	pcnt_mammography	61.7
40111	Oklahoma	Okmulgee	pcnt_mammography	48.9
40113	Oklahoma	Osage	pcnt_mammography	50.8
40115	Oklahoma	Ottawa	pcnt_mammography	56.4
40117	Oklahoma	Pawnee	pcnt_mammography	51.0
40119	Oklahoma	Payne	pcnt_mammography	59.7
40121	Oklahoma	Pittsburg	pcnt_mammography	59.5
40123	Oklahoma	Pontotoc	pcnt_mammography	54.5
40125	Oklahoma	Pottawatomie	pcnt_mammography	61.8
40127	Oklahoma	Pushmataha	pcnt_mammography	46.0
40129	Oklahoma	Roger Mills	pcnt_mammography	43.9
40131	Oklahoma	Rogers	pcnt_mammography	59.5
40133	Oklahoma	Seminole	pcnt_mammography	60.2
40135	Oklahoma	Sequoyah	pcnt_mammography	50.3
40137	Oklahoma	Stephens	pcnt_mammography	54.2
40139	Oklahoma	Texas	pcnt_mammography	47.8
40141	Oklahoma	Tillman	pcnt_mammography	54.6
40143	Oklahoma	Tulsa	pcnt_mammography	59.8
40145	Oklahoma	Wagoner	pcnt_mammography	60.5
40147	Oklahoma	Washington	pcnt_mammography	66.6
40149	Oklahoma	Washita	pcnt_mammography	50.0
40151	Oklahoma	Woods	pcnt_mammography	51.6
40153	Oklahoma	Woodward	pcnt_mammography	68.5
41001	Oregon	Baker	pcnt_mammography	63.3
41003	Oregon	Benton	pcnt_mammography	73.4
41005	Oregon	Clackamas	pcnt_mammography	66.3
41007	Oregon	Clatsop	pcnt_mammography	64.0
41009	Oregon	Columbia	pcnt_mammography	66.7
41011	Oregon	Coos	pcnt_mammography	70.0
41013	Oregon	Crook	pcnt_mammography	59.7
41015	Oregon	Curry	pcnt_mammography	62.1
41017	Oregon	Deschutes	pcnt_mammography	70.3
41019	Oregon	Douglas	pcnt_mammography	70.8
41021	Oregon	Gilliam	pcnt_mammography	61.9
41023	Oregon	Grant	pcnt_mammography	47.5
41025	Oregon	Harney	pcnt_mammography	51.5
41027	Oregon	Hood River	pcnt_mammography	63.6
41029	Oregon	Jackson	pcnt_mammography	65.8
41031	Oregon	Jefferson	pcnt_mammography	65.6
41033	Oregon	Josephine	pcnt_mammography	69.4
41035	Oregon	Klamath	pcnt_mammography	65.5
41037	Oregon	Lake	pcnt_mammography	66.3
41039	Oregon	Lane	pcnt_mammography	68.2
41041	Oregon	Lincoln	pcnt_mammography	63.4
41043	Oregon	Linn	pcnt_mammography	68.9
41045	Oregon	Malheur	pcnt_mammography	49.8
41047	Oregon	Marion	pcnt_mammography	70.2
41049	Oregon	Morrow	pcnt_mammography	46.7
41051	Oregon	Multnomah	pcnt_mammography	63.8
41053	Oregon	Polk	pcnt_mammography	68.5
41055	Oregon	Sherman	pcnt_mammography	65.2
41057	Oregon	Tillamook	pcnt_mammography	62.1
41059	Oregon	Umatilla	pcnt_mammography	61.6
41061	Oregon	Union	pcnt_mammography	67.1
41063	Oregon	Wallowa	pcnt_mammography	66.4
41065	Oregon	Wasco	pcnt_mammography	63.8
41067	Oregon	Washington	pcnt_mammography	66.1
41069	Oregon	Wheeler	pcnt_mammography	54.5
41071	Oregon	Yamhill	pcnt_mammography	62.7
42001	Pennsylvania	Adams	pcnt_mammography	70.3
42003	Pennsylvania	Allegheny	pcnt_mammography	58.0
42005	Pennsylvania	Armstrong	pcnt_mammography	63.0
42007	Pennsylvania	Beaver	pcnt_mammography	57.0
42009	Pennsylvania	Bedford	pcnt_mammography	66.7
42011	Pennsylvania	Berks	pcnt_mammography	68.5
42013	Pennsylvania	Blair	pcnt_mammography	59.5
42015	Pennsylvania	Bradford	pcnt_mammography	70.1
42017	Pennsylvania	Bucks	pcnt_mammography	68.2
42019	Pennsylvania	Butler	pcnt_mammography	63.7
42021	Pennsylvania	Cambria	pcnt_mammography	55.3
42023	Pennsylvania	Cameron	pcnt_mammography	72.7
42025	Pennsylvania	Carbon	pcnt_mammography	61.8
42027	Pennsylvania	Centre	pcnt_mammography	76.4
42029	Pennsylvania	Chester	pcnt_mammography	69.9
42031	Pennsylvania	Clarion	pcnt_mammography	67.8
42033	Pennsylvania	Clearfield	pcnt_mammography	73.6
42035	Pennsylvania	Clinton	pcnt_mammography	69.9
42037	Pennsylvania	Columbia	pcnt_mammography	67.1
42039	Pennsylvania	Crawford	pcnt_mammography	71.3
42041	Pennsylvania	Cumberland	pcnt_mammography	72.0
42043	Pennsylvania	Dauphin	pcnt_mammography	64.1
42045	Pennsylvania	Delaware	pcnt_mammography	67.0
42047	Pennsylvania	Elk	pcnt_mammography	71.1
42049	Pennsylvania	Erie	pcnt_mammography	65.7
42051	Pennsylvania	Fayette	pcnt_mammography	59.1
42053	Pennsylvania	Forest	pcnt_mammography	78.5
42055	Pennsylvania	Franklin	pcnt_mammography	72.9
42057	Pennsylvania	Fulton	pcnt_mammography	60.8
42059	Pennsylvania	Greene	pcnt_mammography	60.2
42061	Pennsylvania	Huntingdon	pcnt_mammography	70.6
42063	Pennsylvania	Indiana	pcnt_mammography	63.2
42065	Pennsylvania	Jefferson	pcnt_mammography	72.2
42067	Pennsylvania	Juniata	pcnt_mammography	75.8
42069	Pennsylvania	Lackawanna	pcnt_mammography	70.3
42071	Pennsylvania	Lancaster	pcnt_mammography	67.7
42073	Pennsylvania	Lawrence	pcnt_mammography	62.2
42075	Pennsylvania	Lebanon	pcnt_mammography	68.6
42077	Pennsylvania	Lehigh	pcnt_mammography	68.2
42079	Pennsylvania	Luzerne	pcnt_mammography	64.1
42081	Pennsylvania	Lycoming	pcnt_mammography	80.7
42083	Pennsylvania	McKean	pcnt_mammography	67.3
42085	Pennsylvania	Mercer	pcnt_mammography	67.0
42087	Pennsylvania	Mifflin	pcnt_mammography	76.3
42089	Pennsylvania	Monroe	pcnt_mammography	65.4
42091	Pennsylvania	Montgomery	pcnt_mammography	70.4
42093	Pennsylvania	Montour	pcnt_mammography	72.6
42095	Pennsylvania	Northampton	pcnt_mammography	66.1
42097	Pennsylvania	Northumberland	pcnt_mammography	74.8
42099	Pennsylvania	Perry	pcnt_mammography	65.0
42101	Pennsylvania	Philadelphia	pcnt_mammography	60.7
42103	Pennsylvania	Pike	pcnt_mammography	64.9
42105	Pennsylvania	Potter	pcnt_mammography	70.2
42107	Pennsylvania	Schuylkill	pcnt_mammography	59.9
42109	Pennsylvania	Snyder	pcnt_mammography	80.2
42111	Pennsylvania	Somerset	pcnt_mammography	60.9
42113	Pennsylvania	Sullivan	pcnt_mammography	65.1
42115	Pennsylvania	Susquehanna	pcnt_mammography	66.8
42117	Pennsylvania	Tioga	pcnt_mammography	72.0
42119	Pennsylvania	Union	pcnt_mammography	75.4
42121	Pennsylvania	Venango	pcnt_mammography	72.8
42123	Pennsylvania	Warren	pcnt_mammography	63.4
42125	Pennsylvania	Washington	pcnt_mammography	50.2
42127	Pennsylvania	Wayne	pcnt_mammography	72.6
42129	Pennsylvania	Westmoreland	pcnt_mammography	55.9
42131	Pennsylvania	Wyoming	pcnt_mammography	75.7
42133	Pennsylvania	York	pcnt_mammography	72.0
44001	Rhode Island	Bristol	pcnt_mammography	74.0
44003	Rhode Island	Kent	pcnt_mammography	73.6
44005	Rhode Island	Newport	pcnt_mammography	73.2
44007	Rhode Island	Providence	pcnt_mammography	69.6
44009	Rhode Island	Washington	pcnt_mammography	75.9
45001	South Carolina	Abbeville	pcnt_mammography	67.1
45003	South Carolina	Aiken	pcnt_mammography	70.4
45005	South Carolina	Allendale	pcnt_mammography	70.3
45007	South Carolina	Anderson	pcnt_mammography	72.9
45009	South Carolina	Bamberg	pcnt_mammography	63.0
45011	South Carolina	Barnwell	pcnt_mammography	69.5
45013	South Carolina	Beaufort	pcnt_mammography	76.9
45015	South Carolina	Berkeley	pcnt_mammography	71.6
45017	South Carolina	Calhoun	pcnt_mammography	79.2
45019	South Carolina	Charleston	pcnt_mammography	72.3
45021	South Carolina	Cherokee	pcnt_mammography	65.3
45023	South Carolina	Chester	pcnt_mammography	54.5
45025	South Carolina	Chesterfield	pcnt_mammography	57.5
45027	South Carolina	Clarendon	pcnt_mammography	60.2
45029	South Carolina	Colleton	pcnt_mammography	57.9
45031	South Carolina	Darlington	pcnt_mammography	64.4
45033	South Carolina	Dillon	pcnt_mammography	62.9
45035	South Carolina	Dorchester	pcnt_mammography	72.3
45037	South Carolina	Edgefield	pcnt_mammography	72.0
45039	South Carolina	Fairfield	pcnt_mammography	65.9
45041	South Carolina	Florence	pcnt_mammography	65.4
45043	South Carolina	Georgetown	pcnt_mammography	72.0
45045	South Carolina	Greenville	pcnt_mammography	67.7
45047	South Carolina	Greenwood	pcnt_mammography	75.9
45049	South Carolina	Hampton	pcnt_mammography	72.0
45051	South Carolina	Horry	pcnt_mammography	69.3
45053	South Carolina	Jasper	pcnt_mammography	62.4
45055	South Carolina	Kershaw	pcnt_mammography	65.7
45057	South Carolina	Lancaster	pcnt_mammography	64.4
45059	South Carolina	Laurens	pcnt_mammography	61.7
45061	South Carolina	Lee	pcnt_mammography	70.2
45063	South Carolina	Lexington	pcnt_mammography	69.0
45065	South Carolina	McCormick	pcnt_mammography	77.8
45067	South Carolina	Marion	pcnt_mammography	61.1
45069	South Carolina	Marlboro	pcnt_mammography	55.8
45071	South Carolina	Newberry	pcnt_mammography	67.9
45073	South Carolina	Oconee	pcnt_mammography	73.1
45075	South Carolina	Orangeburg	pcnt_mammography	66.8
45077	South Carolina	Pickens	pcnt_mammography	72.5
45079	South Carolina	Richland	pcnt_mammography	71.2
45081	South Carolina	Saluda	pcnt_mammography	59.2
45083	South Carolina	Spartanburg	pcnt_mammography	68.4
45085	South Carolina	Sumter	pcnt_mammography	68.0
45087	South Carolina	Union	pcnt_mammography	63.7
45089	South Carolina	Williamsburg	pcnt_mammography	65.3
45091	South Carolina	York	pcnt_mammography	63.6
46003	South Dakota	Aurora	pcnt_mammography	65.5
46005	South Dakota	Beadle	pcnt_mammography	66.9
46007	South Dakota	Bennett	pcnt_mammography	
46009	South Dakota	Bon Homme	pcnt_mammography	72.7
46011	South Dakota	Brookings	pcnt_mammography	79.1
46013	South Dakota	Brown	pcnt_mammography	74.4
46015	South Dakota	Brule	pcnt_mammography	65.2
46017	South Dakota	Buffalo	pcnt_mammography	
46019	South Dakota	Butte	pcnt_mammography	67.5
46021	South Dakota	Campbell	pcnt_mammography	72.7
46023	South Dakota	Charles Mix	pcnt_mammography	61.7
46025	South Dakota	Clark	pcnt_mammography	83.0
46027	South Dakota	Clay	pcnt_mammography	66.2
46029	South Dakota	Codington	pcnt_mammography	81.6
46031	South Dakota	Corson	pcnt_mammography	46.9
46033	South Dakota	Custer	pcnt_mammography	61.7
46035	South Dakota	Davison	pcnt_mammography	72.9
46037	South Dakota	Day	pcnt_mammography	76.7
46039	South Dakota	Deuel	pcnt_mammography	81.3
46041	South Dakota	Dewey	pcnt_mammography	51.9
46043	South Dakota	Douglas	pcnt_mammography	67.3
46045	South Dakota	Edmunds	pcnt_mammography	78.1
46047	South Dakota	Fall River	pcnt_mammography	50.9
46049	South Dakota	Faulk	pcnt_mammography	72.7
46051	South Dakota	Grant	pcnt_mammography	77.8
46053	South Dakota	Gregory	pcnt_mammography	68.8
46055	South Dakota	Haakon	pcnt_mammography	60.9
46057	South Dakota	Hamlin	pcnt_mammography	69.7
46059	South Dakota	Hand	pcnt_mammography	71.7
46061	South Dakota	Hanson	pcnt_mammography	75.5
46063	South Dakota	Harding	pcnt_mammography	
46065	South Dakota	Hughes	pcnt_mammography	71.2
46067	South Dakota	Hutchinson	pcnt_mammography	62.6
46069	South Dakota	Hyde	pcnt_mammography	
46071	South Dakota	Jackson	pcnt_mammography	
46073	South Dakota	Jerauld	pcnt_mammography	80.0
46075	South Dakota	Jones	pcnt_mammography	
46077	South Dakota	Kingsbury	pcnt_mammography	65.8
46079	South Dakota	Lake	pcnt_mammography	71.1
46081	South Dakota	Lawrence	pcnt_mammography	68.8
46083	South Dakota	Lincoln	pcnt_mammography	73.7
46085	South Dakota	Lyman	pcnt_mammography	69.2
46087	South Dakota	McCook	pcnt_mammography	70.7
46089	South Dakota	McPherson	pcnt_mammography	74.5
46091	South Dakota	Marshall	pcnt_mammography	63.0
46093	South Dakota	Meade	pcnt_mammography	63.4
46095	South Dakota	Mellette	pcnt_mammography	
46097	South Dakota	Miner	pcnt_mammography	69.0
46099	South Dakota	Minnehaha	pcnt_mammography	73.6
46101	South Dakota	Moody	pcnt_mammography	79.1
46103	South Dakota	Pennington	pcnt_mammography	70.8
46105	South Dakota	Perkins	pcnt_mammography	56.8
46107	South Dakota	Potter	pcnt_mammography	70.0
46109	South Dakota	Roberts	pcnt_mammography	53.8
46111	South Dakota	Sanborn	pcnt_mammography	74.1
46113	South Dakota	Shannon	pcnt_mammography	36.8
46115	South Dakota	Spink	pcnt_mammography	65.6
46117	South Dakota	Stanley	pcnt_mammography	71.1
46119	South Dakota	Sully	pcnt_mammography	
46121	South Dakota	Todd	pcnt_mammography	
46123	South Dakota	Tripp	pcnt_mammography	46.3
46125	South Dakota	Turner	pcnt_mammography	63.8
46127	South Dakota	Union	pcnt_mammography	70.1
46129	South Dakota	Walworth	pcnt_mammography	60.9
46135	South Dakota	Yankton	pcnt_mammography	74.0
46137	South Dakota	Ziebach	pcnt_mammography	
47001	Tennessee	Anderson	pcnt_mammography	62.6
47003	Tennessee	Bedford	pcnt_mammography	67.2
47005	Tennessee	Benton	pcnt_mammography	51.9
47007	Tennessee	Bledsoe	pcnt_mammography	65.1
47009	Tennessee	Blount	pcnt_mammography	69.2
47011	Tennessee	Bradley	pcnt_mammography	64.5
47013	Tennessee	Campbell	pcnt_mammography	60.9
47015	Tennessee	Cannon	pcnt_mammography	55.0
47017	Tennessee	Carroll	pcnt_mammography	59.3
47019	Tennessee	Carter	pcnt_mammography	67.1
47021	Tennessee	Cheatham	pcnt_mammography	61.1
47023	Tennessee	Chester	pcnt_mammography	56.6
47025	Tennessee	Claiborne	pcnt_mammography	46.2
47027	Tennessee	Clay	pcnt_mammography	63.8
47029	Tennessee	Cocke	pcnt_mammography	59.9
47031	Tennessee	Coffee	pcnt_mammography	58.9
47033	Tennessee	Crockett	pcnt_mammography	61.7
47035	Tennessee	Cumberland	pcnt_mammography	73.6
47037	Tennessee	Davidson	pcnt_mammography	64.3
47039	Tennessee	Decatur	pcnt_mammography	66.3
47041	Tennessee	DeKalb	pcnt_mammography	55.9
47043	Tennessee	Dickson	pcnt_mammography	61.2
47045	Tennessee	Dyer	pcnt_mammography	57.5
47047	Tennessee	Fayette	pcnt_mammography	62.2
47049	Tennessee	Fentress	pcnt_mammography	60.9
47051	Tennessee	Franklin	pcnt_mammography	64.6
47053	Tennessee	Gibson	pcnt_mammography	60.7
47055	Tennessee	Giles	pcnt_mammography	59.3
47057	Tennessee	Grainger	pcnt_mammography	58.3
47059	Tennessee	Greene	pcnt_mammography	61.7
47061	Tennessee	Grundy	pcnt_mammography	45.9
47063	Tennessee	Hamblen	pcnt_mammography	62.2
47065	Tennessee	Hamilton	pcnt_mammography	68.4
47067	Tennessee	Hancock	pcnt_mammography	36.2
47069	Tennessee	Hardeman	pcnt_mammography	62.0
47071	Tennessee	Hardin	pcnt_mammography	55.9
47073	Tennessee	Hawkins	pcnt_mammography	61.6
47075	Tennessee	Haywood	pcnt_mammography	64.2
47077	Tennessee	Henderson	pcnt_mammography	57.0
47079	Tennessee	Henry	pcnt_mammography	55.9
47081	Tennessee	Hickman	pcnt_mammography	62.4
47083	Tennessee	Houston	pcnt_mammography	44.9
47085	Tennessee	Humphreys	pcnt_mammography	47.4
47087	Tennessee	Jackson	pcnt_mammography	61.1
47089	Tennessee	Jefferson	pcnt_mammography	62.8
47091	Tennessee	Johnson	pcnt_mammography	58.1
47093	Tennessee	Knox	pcnt_mammography	67.1
47095	Tennessee	Lake	pcnt_mammography	55.1
47097	Tennessee	Lauderdale	pcnt_mammography	54.8
47099	Tennessee	Lawrence	pcnt_mammography	64.2
47101	Tennessee	Lewis	pcnt_mammography	55.2
47103	Tennessee	Lincoln	pcnt_mammography	65.1
47105	Tennessee	Loudon	pcnt_mammography	79.7
47107	Tennessee	McMinn	pcnt_mammography	67.4
47109	Tennessee	McNairy	pcnt_mammography	52.9
47111	Tennessee	Macon	pcnt_mammography	59.1
47113	Tennessee	Madison	pcnt_mammography	64.5
47115	Tennessee	Marion	pcnt_mammography	53.2
47117	Tennessee	Marshall	pcnt_mammography	66.3
47119	Tennessee	Maury	pcnt_mammography	68.0
47121	Tennessee	Meigs	pcnt_mammography	67.0
47123	Tennessee	Monroe	pcnt_mammography	63.6
47125	Tennessee	Montgomery	pcnt_mammography	49.5
47127	Tennessee	Moore	pcnt_mammography	57.1
47129	Tennessee	Morgan	pcnt_mammography	49.6
47131	Tennessee	Obion	pcnt_mammography	60.0
47133	Tennessee	Overton	pcnt_mammography	49.5
47135	Tennessee	Perry	pcnt_mammography	58.0
47137	Tennessee	Pickett	pcnt_mammography	58.6
47139	Tennessee	Polk	pcnt_mammography	62.2
47141	Tennessee	Putnam	pcnt_mammography	70.3
47143	Tennessee	Rhea	pcnt_mammography	59.7
47145	Tennessee	Roane	pcnt_mammography	66.5
47147	Tennessee	Robertson	pcnt_mammography	62.5
47149	Tennessee	Rutherford	pcnt_mammography	70.4
47151	Tennessee	Scott	pcnt_mammography	53.8
47153	Tennessee	Sequatchie	pcnt_mammography	54.0
47155	Tennessee	Sevier	pcnt_mammography	61.0
47157	Tennessee	Shelby	pcnt_mammography	62.2
47159	Tennessee	Smith	pcnt_mammography	57.4
47161	Tennessee	Stewart	pcnt_mammography	49.2
47163	Tennessee	Sullivan	pcnt_mammography	67.6
47165	Tennessee	Sumner	pcnt_mammography	64.2
47167	Tennessee	Tipton	pcnt_mammography	62.1
47169	Tennessee	Trousdale	pcnt_mammography	50.8
47171	Tennessee	Unicoi	pcnt_mammography	65.2
47173	Tennessee	Union	pcnt_mammography	53.5
47175	Tennessee	Van Buren	pcnt_mammography	61.9
47177	Tennessee	Warren	pcnt_mammography	62.9
47179	Tennessee	Washington	pcnt_mammography	70.0
47181	Tennessee	Wayne	pcnt_mammography	54.9
47183	Tennessee	Weakley	pcnt_mammography	61.5
47185	Tennessee	White	pcnt_mammography	61.5
47187	Tennessee	Williamson	pcnt_mammography	72.7
47189	Tennessee	Wilson	pcnt_mammography	65.1
48001	Texas	Anderson	pcnt_mammography	63.2
48003	Texas	Andrews	pcnt_mammography	50.9
48005	Texas	Angelina	pcnt_mammography	64.6
48007	Texas	Aransas	pcnt_mammography	72.1
48009	Texas	Archer	pcnt_mammography	67.5
48011	Texas	Armstrong	pcnt_mammography	58.3
48013	Texas	Atascosa	pcnt_mammography	55.7
48015	Texas	Austin	pcnt_mammography	65.0
48017	Texas	Bailey	pcnt_mammography	58.5
48019	Texas	Bandera	pcnt_mammography	59.7
48021	Texas	Bastrop	pcnt_mammography	59.5
48023	Texas	Baylor	pcnt_mammography	40.5
48025	Texas	Bee	pcnt_mammography	60.6
48027	Texas	Bell	pcnt_mammography	65.3
48029	Texas	Bexar	pcnt_mammography	61.8
48031	Texas	Blanco	pcnt_mammography	51.0
48033	Texas	Borden	pcnt_mammography	
48035	Texas	Bosque	pcnt_mammography	69.7
48037	Texas	Bowie	pcnt_mammography	61.6
48039	Texas	Brazoria	pcnt_mammography	57.6
48041	Texas	Brazos	pcnt_mammography	64.0
48043	Texas	Brewster	pcnt_mammography	50.0
48045	Texas	Briscoe	pcnt_mammography	69.2
48047	Texas	Brooks	pcnt_mammography	54.4
48049	Texas	Brown	pcnt_mammography	59.0
48051	Texas	Burleson	pcnt_mammography	57.2
48053	Texas	Burnet	pcnt_mammography	66.3
48055	Texas	Caldwell	pcnt_mammography	60.2
48057	Texas	Calhoun	pcnt_mammography	56.0
48059	Texas	Callahan	pcnt_mammography	62.8
48061	Texas	Cameron	pcnt_mammography	54.9
48063	Texas	Camp	pcnt_mammography	66.9
48065	Texas	Carson	pcnt_mammography	60.3
48067	Texas	Cass	pcnt_mammography	53.5
48069	Texas	Castro	pcnt_mammography	42.6
48071	Texas	Chambers	pcnt_mammography	56.2
48073	Texas	Cherokee	pcnt_mammography	69.0
48075	Texas	Childress	pcnt_mammography	52.5
48077	Texas	Clay	pcnt_mammography	55.4
48079	Texas	Cochran	pcnt_mammography	51.9
48081	Texas	Coke	pcnt_mammography	58.0
48083	Texas	Coleman	pcnt_mammography	54.0
48085	Texas	Collin	pcnt_mammography	69.0
48087	Texas	Collingsworth	pcnt_mammography	53.8
48089	Texas	Colorado	pcnt_mammography	54.2
48091	Texas	Comal	pcnt_mammography	62.5
48093	Texas	Comanche	pcnt_mammography	57.0
48095	Texas	Concho	pcnt_mammography	71.8
48097	Texas	Cooke	pcnt_mammography	59.1
48099	Texas	Coryell	pcnt_mammography	59.9
48101	Texas	Cottle	pcnt_mammography	46.9
48103	Texas	Crane	pcnt_mammography	64.5
48105	Texas	Crockett	pcnt_mammography	40.4
48107	Texas	Crosby	pcnt_mammography	46.3
48109	Texas	Culberson	pcnt_mammography	68.4
48111	Texas	Dallam	pcnt_mammography	
48113	Texas	Dallas	pcnt_mammography	64.9
48115	Texas	Dawson	pcnt_mammography	54.4
48117	Texas	Deaf Smith	pcnt_mammography	39.2
48119	Texas	Delta	pcnt_mammography	58.4
48121	Texas	Denton	pcnt_mammography	66.1
48123	Texas	DeWitt	pcnt_mammography	57.7
48125	Texas	Dickens	pcnt_mammography	50.0
48127	Texas	Dimmit	pcnt_mammography	38.1
48129	Texas	Donley	pcnt_mammography	49.2
48131	Texas	Duval	pcnt_mammography	45.5
48133	Texas	Eastland	pcnt_mammography	49.6
48135	Texas	Ector	pcnt_mammography	51.3
48137	Texas	Edwards	pcnt_mammography	50.0
48139	Texas	Ellis	pcnt_mammography	62.8
48141	Texas	El Paso	pcnt_mammography	53.6
48143	Texas	Erath	pcnt_mammography	55.6
48145	Texas	Falls	pcnt_mammography	57.3
48147	Texas	Fannin	pcnt_mammography	59.5
48149	Texas	Fayette	pcnt_mammography	56.6
48151	Texas	Fisher	pcnt_mammography	63.2
48153	Texas	Floyd	pcnt_mammography	61.3
48155	Texas	Foard	pcnt_mammography	
48157	Texas	Fort Bend	pcnt_mammography	62.8
48159	Texas	Franklin	pcnt_mammography	57.0
48161	Texas	Freestone	pcnt_mammography	55.0
48163	Texas	Frio	pcnt_mammography	51.3
48165	Texas	Gaines	pcnt_mammography	47.3
48167	Texas	Galveston	pcnt_mammography	60.2
48169	Texas	Garza	pcnt_mammography	52.9
48171	Texas	Gillespie	pcnt_mammography	72.6
48173	Texas	Glasscock	pcnt_mammography	
48175	Texas	Goliad	pcnt_mammography	60.0
48177	Texas	Gonzales	pcnt_mammography	57.8
48179	Texas	Gray	pcnt_mammography	46.9
48181	Texas	Grayson	pcnt_mammography	58.6
48183	Texas	Gregg	pcnt_mammography	64.6
48185	Texas	Grimes	pcnt_mammography	57.3
48187	Texas	Guadalupe	pcnt_mammography	57.4
48189	Texas	Hale	pcnt_mammography	57.9
48191	Texas	Hall	pcnt_mammography	54.2
48193	Texas	Hamilton	pcnt_mammography	51.2
48195	Texas	Hansford	pcnt_mammography	46.9
48197	Texas	Hardeman	pcnt_mammography	50.0
48199	Texas	Hardin	pcnt_mammography	65.0
48201	Texas	Harris	pcnt_mammography	59.2
48203	Texas	Harrison	pcnt_mammography	58.3
48205	Texas	Hartley	pcnt_mammography	48.3
48207	Texas	Haskell	pcnt_mammography	45.8
48209	Texas	Hays	pcnt_mammography	61.3
48211	Texas	Hemphill	pcnt_mammography	54.5
48213	Texas	Henderson	pcnt_mammography	64.7
48215	Texas	Hidalgo	pcnt_mammography	57.8
48217	Texas	Hill	pcnt_mammography	59.2
48219	Texas	Hockley	pcnt_mammography	51.9
48221	Texas	Hood	pcnt_mammography	67.7
48223	Texas	Hopkins	pcnt_mammography	55.7
48225	Texas	Houston	pcnt_mammography	55.7
48227	Texas	Howard	pcnt_mammography	45.0
48229	Texas	Hudspeth	pcnt_mammography	
48231	Texas	Hunt	pcnt_mammography	61.9
48233	Texas	Hutchinson	pcnt_mammography	51.6
48235	Texas	Irion	pcnt_mammography	
48237	Texas	Jack	pcnt_mammography	46.8
48239	Texas	Jackson	pcnt_mammography	62.8
48241	Texas	Jasper	pcnt_mammography	57.8
48243	Texas	Jeff Davis	pcnt_mammography	61.9
48245	Texas	Jefferson	pcnt_mammography	66.1
48247	Texas	Jim Hogg	pcnt_mammography	45.0
48249	Texas	Jim Wells	pcnt_mammography	49.1
48251	Texas	Johnson	pcnt_mammography	58.8
48253	Texas	Jones	pcnt_mammography	51.6
48255	Texas	Karnes	pcnt_mammography	53.8
48257	Texas	Kaufman	pcnt_mammography	61.5
48259	Texas	Kendall	pcnt_mammography	71.3
